id,lesson_id,icon,word,romaji,hiragana,sound_check,en,vi,zh,fr,de,hi,ind,it,ko,ms,pt,ru,es,th,tl,ar,pl,hr,nl,el,hu,sv,cs,ro,bg,da,tr,fi,sl,fa,bn,uk,am,km,si,zu,sw,lo,no
2741,76,Assets/Resources/Images/2741.png,ハンバーガー屋,hambāgā-ya,ハンバーガーや,null,burger bar,cửa hàng hamburger,汉堡吧,burger bar,burger-bar,बर्गर बार,burger bar,burger bar,햄버거 바,bar burger,lanchonete,бургер,la tienda de hamburguesas,บาร์เบอร์เกอร์,burger bar,شريط برغر,burger bar,burger bar,burger bar,μπάρμπεργκ,burger bár,hamburgerbar,burger bar,burger bar,бар,burger bar,burger bar,hampurilainen baari,burger bar,نوار برگر,বার্গার বার,гамбургер бар,የበርገር አሞሌ,បារប៊ឺហ្គឺ,බර්ගර් බාර්,ibhulogi ye-burger,bar burger,bar burger,burger bar
2743,76,Assets/Resources/Images/2743.png,店内飲食,tennai inshoku,てっない いんしょく,null,eat-in,ăn tại cửa hàng,吃在,manger dans,essen in,खाने-इन,makan-in,mangiare-in,먹다,makan-dalam,comer em,едят в,comer en,กินใน,kumain-in,أكل في,jeść,jesti-u,eet-in,φαγητό,enni-,äter i,jíst,mânca-in,ям-в,spise-in,yemek içinde,syö-,jesti,خوردن,খাওয়া-ইন,харчуватися,በል,បរិភោគ - នៅ,කන්න,yidla-in,kula,ກິນຢູ່ໃນ,spise-i
2744,76,Assets/Resources/Images/2744.png,持ち帰り,mochikaeri,もちかえり,null,takeout,đem đi,外卖,sortir,mitnahme,साथ ले जाएं,mengambil,portare fuori,테이크 아웃,takeout,tirar,выиграть,llevarse,เอาออก,takeout,أخرج,na wynos,za ponijeti,afhaalmaaltijd,βγάζω,eltávolítás,ta ut,odběr,scoate,извеждам,takeout,çıkarmak,viedä ulos,vzemite ven,بیرون بردن,takeout,винос,ማውጣት,takeout,ඉවතට ගන්න,khipha,kuchukua,ເອົາ​ອອກ,ta ut
2745,76,Assets/Resources/Images/2745.png,温め直す,atatamenaosu,あたためなおす,null,reheat,hâm lại,回锅,réchauffer,wieder erwärmen,गरम करना,panaskan kembali,riscaldare,재가열하다,panaskan semula,reaquecer,подогревать,recalentar,อุ่น,ulitin,يسخن,odgrzać,podgrijati,opwarmen,αναθερμαίνω,utánégetés,återuppvärmning,ohřát,reîncălzi,претоплям,genopvarmning,yeniden ısıtmak,lämmitä,ogrevanje,گرم کردن,পুনরায় গরম করা,розігріти,እንደገና ሙቀት,reheat,පුනර්කරනය වේ,ukuvuselela kabusha,reheat,reheat,oppvarmings
2746,76,Assets/Resources/Images/2746.png,ケチャップ,ketchappu,,null,ketchup,sốt cà chua,番茄酱,ketchup,ketchup,चटनी,saus tomat,ketchup,케첩,saus tomat,ketchup,кетчуп,la salsa de tomate,ซอสมะเขือเทศ,ketsap,كاتشب,keczup,kečap,ketchup,κέτσαπ,ketchup,ketchup,kečup,ketchup,кетчуп,ketchup,ketçap,ketsuppi,ketchup,سس گوجه,কেচাপ,кетчуп,ካትፕፕ,ketchup,කෙචප්,ketchup,ketchup,ketchup,ketchup
2747,76,Assets/Resources/Images/2747.png,おにぎり,onigiri,おにぎり,null,rice ball,cơm nắm,饭团,balle de riz,reisbällchen,चावल का गोला,bola nasi,palla di riso,주먹밥,bola padi,bola de arroz,рисовый шарик,la bola de arroz,ข้าวปั้น,rice ball,كرة الأرز,kulka ryżowa,kugla riže,rijstbal,μπαλα ρυζιου,rízsgolyó,risboll,rýžová koule,o minge de orez,оризова топка,riskugle,pirinç topu,riisipallo,rižasta kroglica,توپ برنج,ভাতের বল,рисовий кулька,ሩቡ ኳስ,គ្រាប់ស្រូវ,සහල් බෝලය,irayisi ibhola,mchele wa mchele,ບານເຂົ້າ,risball
2748,76,Assets/Resources/Images/2748.png,弁当,bentō,べんとう,null,lunch box,hộp cơm,午餐盒,boîte à déjeuner,brotdose,खाने का डिब्बा,kotak bekal makan siang,sacco per il pranzo,점심 도시락,kotak makan tengah hari,lancheira,коробка для ланча,la caja de almuerzo,กล่องอาหารกลางวัน,tanghalian ng tanghalian,صندوق الغداء,pudełko śniadaniowe,kutija za ručak,lunchbox,μεσημεριανό κουτί,uzsonnás doboz,lunchlåda,obědová krabička,cutie pentru prânz,кутия за обяд,madpakke,sefer tası,eväslaatikko,škatla s kosilom,جعبه ناهار,দুপুরের খাবারের পাত্র,поле для обіду,የምሳ እቃ,ប្រអប់​អាហារ​ថ្ងៃត្រង់,දවල් කෑම පෙටිටිය,isikhafithini,sanduku la chakula cha mchana,ກ່ອງ​ເຂົ້າ​ສວາຍ,matboks
2752,76,Assets/Resources/Images/2752.png,ベジバーガー,beji bāgā,,null,veggie burger,bánh burger chay,素汉堡,burger végétarien,veggie burger,शाकाहारी बर्गर,burger sayuran,hamburger vegetariano,채소 햄버거,burger sayuran,hambúrguer vegetariano,вегетарианский бургер,hamburguesa vegetariana,เบอร์เกอร์ผัก,veggie burger,برغر نباتي,wegetariański burger,vegetarijanski burger,vegetarische burger,μπέργκερ χορτοφάγων,vegetáriánus burger,grönsaksburgare,vegetarián burger,veggie burger,вегетариански бургер,veggie burger,sebzeli burger,kasvishampurilainen,veggie burger,برگر وگرجی,veggie বার্গার,veggie burger,veggie burger,បន្លែប៊ឺហ្គឺ,වීජි බර්ගර්,i-veggie burger,veggie burger,veggie burger,veggie burger
2753,76,Assets/Resources/Images/2753.png,マスタード,masutādo,,null,mustard,mù tạc,芥末,moutarde,senf,सरसों,moster,mostarda,머스타드,mustard,mostarda,горчичный,mostaza,มัสตาร์ด,mustasa,خردل,musztarda,senf,mosterd-,μουστάρδα,mustár,senap,hořčice,muştar,горчица,sennep,hardal,sinappi,gorčica,خردل,সরিষা,гірчиця,ሰናፍጭ,mustard,අබ ඇටය,lwesinaphi,haradali,mustard,sennep
2754,76,Assets/Resources/Images/2754.png,ソーセージ,sōsēji,,null,sausage,lạp xưởng / xúc xích,香肠,saucisse,wurst,सॉस,sosis,salsiccia,소시지,sosej,linguiça,колбаса,chorizo,ไส้กรอก,sarsa,سجق,kiełbasa,kobasica,worst,λουκάνικο,kolbász,korv,klobása,cârnat,наденица,pølse,sosis,makkara,klobasa,سوسیس,সসেজ,ковбаса,የጦጣ ምግብ,សាច់ក្រក,සොසේජ්,isoseji,sausage,sausage,pølse
2755,76,Assets/Resources/Images/2755.png,ホットドッグ,hotto doggu,,null,hot dog,bánh mì kẹp xúc xích,热狗,hot-dog,hotdog,हॉट - डॉग,hot dog,hot dog,핫도그,sosej,cachorro quente,хот-дог,pancho,ฮอทดอก,hot dog,نقانق,hot dog,hot dog,hotdog,λουκάνικο,hot dog,varmkorv,párek v rohlíku,hot dog,хот дог,hotdog,sosisli,kuuma koira,hot dog,هات داگ,হট ডগ,хот-дог,ሆት ዶግ,ហត់​ដក,හොට් ඩොග්,i-hot dog,mbwa wa moto,ໄສ້​ກອກ,pølse
2756,76,Assets/Resources/Images/2756.png,サンドイッチ,sandoitchi,,null,sandwich,bánh mì sandwich,三明治,sandwich,sandwich,सैंडविच,sandwich,sandwich,샌드위치,sandwic,sanduíche,сэндвич,sandwich,แซนด์วิช,sanwits,ساندويتش,kanapka,sendvič,belegd broodje,σάντουιτς,szendvics,smörgås,sendvič,sandwich,сандвич,sandwich,sandviç,voileipä,sendvič,ساندویچ,স্যান্ডউইচ,бутерброд,ሳንድዊች,សាំងវិច,සැන්විච්,sandwich,sandwich,sandwich,smørbrød
2759,76,Assets/Resources/Images/2759.png,具,gu,ぐ,null,filling,nhân,馅,remplissage,füllung,भरने,isi,riempimento,충전재,pengisian,o preenchimento,заполнение,relleno,การกรอก,pagpuno,حشوة,nadzienie,punjenje,vulling,πλήρωση,töltő,fyllning,plnicí,umplere,пълнеж,fyldning,dolgu,täyte,polnjenje,پر كردن,ভর্তি,наповнення,መሙላት,ការ​បំពេញ,පිරවීමයි,ukugcwalisa,kujaza,ການຕື່ມຂໍ້ມູນ,fylling
2760,76,Assets/Resources/Images/2760.png,ラップサンド,rappu-sando,,null,wrap,bánh cuộn wrap,卷裹,emballage,wickeln,लपेट,membungkus,avvolgere,덮개,bungkus,embrulho,заворачивать,envolver,ห่อ,balutin,لف,owinąć,omotati,wikkelen,κάλυμμα,betakar,slå in,zabalit,împacheta,обвивка,wrap,sarmak,kietoa,zaviti,بسته بندی کردن,মোড়ানো,обгортання,ድቅል,រុំ,එතකොටයි,ukugoqa,funika,ຫໍ່,pakke inn
2764,76,Assets/Resources/Images/2764.png,ケバブ,kebabu,,null,kebab,bánh mì kebab,羊肉串,kebab,kebab,कबाब,kebab,kebab,케밥,kebab,churrasquinho,кебаб,brocheta,เคบับ,kebab,كباب,kebab,kebab,kebab,κεμπάπ,kebab,kebab,kebab,kebab,кебап,kebab,kebap,kebab,kebab,کباب,কাবাব,кебаб,kebab,kebab,කෙබාබ්,kebab,kebab,kebab,kebab
2765,76,Assets/Resources/Images/2765.png,チキンナゲット,chikin nagetto,,null,chicken nuggets,gà viên chiên,鸡块,nuggets de poulet,hühnernuggets,चिकन नगेट्स,chicken nugget,crocchette di pollo,치킨 너겟,nuget ayam,nuggets de frango,куриные наггетсы,el nugget de pollo,นักเก็ตไก่,manok nuggets,قطع الدجاج,nuggetsy z kurczaka,pileći medaljoni,kipnuggets,κοτομπουκιές,csirkefalatok,kyckling nuggets,kuřecí nugety,aripioare de pui,пилешки хапки,kyllinge nuggets,tavuk nuggets,kananugetteja,piščančji medaljoni,ناگت مرغ,মুরগির অংশটিতে,курячі нагетси,የዶሮ ጉጆዎች,ដុំ​សាច់​មាន់,කුකුළු මස් කැබලි,izinkukhu zezinkukhu,nuggets kuku,ຫມູໄກ່,Chicken nuggets
2766,76,Assets/Resources/Images/2766.png,クレープ,kurēpu,,null,crêpes,bánh kếp,可丽饼,crêpes,crepes,crepes,crepes,crêpes,크레페,crêpes,crepes,блинчики,el crepe,เครป,crêpes,الكريب,naleśniki,palačinke,crêpes,κρέπες,crêpes,crêpes,crêpes,crêpes,crêpes,crêpes,krep,crêpes,palačinke,کرپهای,crepes,крепи,ቄጠማዎች,ក្រេក,ක්රි.පූ,i-crêpes,crêpes,crpes,crêpes
2769,76,Assets/Resources/Images/2769.png,スペアリブ,supea ribu,,null,ribs,thịt sườn,肋肉烤,travers de porc,rippen,पसलियां,tulang iga,costolette,갈비 살,rusuk,costelas,ребра,las costillas,ซี่โครง,buto-buto,ضلوع,żebra,rebra,ribben,παϊδάκια,borda,revben,žebra,coaste,ребра,ribben,pirzola,kylkiluut,rebra,دنده,পাঁজর,ребра,የጎድን አጥንት,ឆ្អឹងជំនី,රිබන්,izimbambo,namba,ribs,ribbe
2770,76,Assets/Resources/Images/2770.png,フライドチキン,furaido chikin,,null,fried chicken,gà rán,炸鸡,poulet frit,gebratenes huhn,फ्रायड चिकन,ayam goreng,pollo fritto,닭 튀김,ayam goreng,frango frito,жареная курочка,el pollo frito,ไก่ทอด,pritong manok,دجاج مقلي,smażony kurczak,pržena piletina,gefrituurde kip,τηγανιτο κοτοπουλο,sült csirke,friterad kyckling,smažené kuře,pui prăjit,пържено пиле,stegt kylling,kızarmış tavuk,friteerattu kana,ocvrt piščanec,مرغ سرخ شده,ভাজা মুরগি,смажене курча,የተጠበሰ ዶሮ,មាន់​បំពង,බැදපු කුකුල් මස්,inkukhu econsisa amathe,kuku ya kukaanga,ຈືນ​ໄກ່,fritert kylling
2771,76,Assets/Resources/Images/2771.png,ピザ,piza,,null,pizza,pizza,比萨,pizza,pizza,पिज़्ज़ा,pizza,pizza,피자,pizza,pizza,пицца,pizza,พิซซ่า,pizza,بيتزا,pizza,pizza,pizza,πίτσα,pizza,pizza,pizza,pizza,пица,pizza,pizza,pizza,pizza,پیتزا,পিজা,піца,ፒዛ,ភីហ្សា,පීසා,i-pizza,pizza,ພິ​ຊ​ຊ່າ,pizza
2772,77,Assets/Resources/Images/2772.png,牛乳,gyūnyū,ぎゅうにゅう,null,milk,sữa,牛奶,lait,milch,दूध,susu,latte,우유,susu,leite,молоко,la  leche,นม,gatas,حليب,mleko,mlijeko,melk,γάλα,tej,mjölk,mléko,lapte,мляко,mælk,süt,maito,mleko,شیر,দুধ,молоко,ወተት,ទឹកដោះគោ,කිරි,ubisi,maziwa,ນົມ,melk
2773,77,Assets/Resources/Images/2773.png,シリアル,shiriaru,,null,cereal,ngũ cốc,谷物,céréale,müsli,अनाज,sereal,cereale,시리얼,bijirin,cereal,зерновой,cereal,เมล็ดธัญพืช,cereal,حبوب,zboże,žitarica,cornflakes,δημητριακό,gabona,flingor,obilovin,cereale,зърнена закуска,korn,tahıl,vilja,žita,غلات,খাদ্যশস্য,зернових,ጥራጥሬ,ធញ្ញជាតិ,ධාන,okusanhlamvu,nafaka,ເມັດພືດ,korn
2774,77,Assets/Resources/Images/2774.png,ジャム,jamu,,null,jam,mứt,果酱,confiture,marmelade,जाम,selai,marmellata,잼,jem,geléia,варенье,mermelada,แยม,jam,مربى,dżem,pekmez,jam,μαρμελάδα,lekvár,sylt,džem,gem,конфитюр,marmelade,reçel,hillo,marmelado,مربا,জ্যাম,варення,ዱቄት,យៈសាពូនមី,ජෑම්,jam,jam,jam,syltetøy
2775,77,Assets/Resources/Images/2775.png,ドライフルーツ,dorai furūtsu,,null,dried fruit,hoa quả sấy khô,干果,fruit sec,trockenobst,सूखे फल,buah kering,frutta secca,말린 과일,buah-buahan kering,fruta seca,сухофрукт,fruta seca,ผลไม้แห้ง,pinatuyong prutas,فاكهة مجففة,suszone owoce,suho voće,gedroogd fruit,αποξηραμένα φρούτα,szárított gyümölcs,torkad frukt,sušené ovoce,fructe uscate,сушени плодове,tørret frugt,kurutulmuş meyve,kuivattu hedelmä,suho sadje,میوه خشک شده,শুকনো ফল,сухофрукти,የደረቀ ፍሬ,ផ្លែឈើស្ងួត,වියලි පලතුරු,izithelo omisiwe,matunda kavu,ຫມາກໄມ້ແຫ້ງ,tørket frukt
2776,77,Assets/Resources/Images/2776.png,ハム,hamu,,null,ham,giăm bông,火腿,jambon,schinken,जांघ,daging,prosciutto,햄,ham,presunto,ветчина,el jamón,เเฮม,ham,لحم خنزير,szynka,šunka,ham,ζαμπόν,sonka,skinka,šunka,șuncă,шунка,skinke,jambon,kinkku,šunka,ژامبون,হ্যাম,шинка,ወፍ,ham,හැම්,itshweba,ham,ham,skinke
2777,77,Assets/Resources/Images/2777.png,チーズ,chīzu,,null,cheese,phô mai,奶酪,fromage,käse,पनीर,keju,formaggio,치즈,keju,queijo,сыр,el queso,ชีส,keso,جبن,ser,sir,kaas,τυρί,sajt,ost,sýr,brânză,сирене,ost,peynir,juusto,sir,پنیر,পনির,сиру,አይብ,ឈីស,චීස්,ushizi,jibini,ເນີຍແຂງ,ost
2780,77,Assets/Resources/Images/2780.png,マーマレード,māmarēdo,,null,marmalade,mứt cam,柑橘酱,confiture,marmelade,मुरब्बा,selai jeruk,marmellata,마멀레이드,marmalade,marmelada,джем,la mermelada,แยมผิวส้ม,marmelada,البرتقال,marmolada,marmelada,marmelade,μαρμελάδα,lekvár,marmelad,marmeláda,marmeladă,конфитюр от портокали,marmelade,marmelat,marmeladi,marmelado,مارمالاد,কমলালেবুর আচার,мармелад,ሞለላጅ,marmalade,මාර්මලේ,i-marmalade,marmalade,marmalade,marmelade
